2025-10-26 08:33:42 | Ep   20 | Reward:  504.53 | Score:    941 | Tile:  128 | Steps:   124 | ε: 0.992 | Time: 0:00:41
2025-10-26 08:33:53 | ================================================================================
2025-10-26 08:33:53 | TRAINING SESSION COMPLETED
2025-10-26 08:33:53 | ================================================================================
2025-10-26 08:33:53 | Algorithm: DQN
2025-10-26 08:33:53 | Episodes Completed: 24
2025-10-26 08:33:53 | Best Score: 2156
2025-10-26 08:33:53 | Best Tile: 256
2025-10-26 08:33:53 | Training Time: 0:00:50
2025-10-26 08:33:53 | ================================================================================
2025-10-26 08:38:46 | Algorithm: DQN
2025-10-26 08:38:46 | Target Episodes: 25
2025-10-26 08:38:46 | Configuration:
2025-10-26 08:38:46 |   learning_rate: 0.0001
2025-10-26 08:38:46 |   gamma: 0.99
2025-10-26 08:38:46 |   batch_size: 256
2025-10-26 08:38:46 |   gradient_clip: 1.0
2025-10-26 08:38:46 |   hidden_dims: (512, 512, 256)
2025-10-26 08:38:46 |   epsilon_start: 1.0
2025-10-26 08:38:46 |   epsilon_end: 0.01
2025-10-26 08:38:46 |   epsilon_decay: 300000
2025-10-26 08:38:46 |   replay_buffer_size: 100000
2025-10-26 08:38:46 |   target_update_interval: 1000
2025-10-26 08:38:46 | ================================================================================
2025-10-26 08:38:54 | Ep   10 | Reward:  513.02 | Score:    924 | Tile:   64 | Steps:   124 | ε: 0.996 | Time: 0:00:07
2025-10-26 08:39:03 | Ep   20 | Reward:  602.56 | Score:   1099 | Tile:  128 | Steps:   138 | ε: 0.991 | Time: 0:00:17
2025-10-26 08:39:10 | ================================================================================
2025-10-26 08:39:10 | TRAINING SESSION COMPLETED
2025-10-26 08:39:10 | ================================================================================
2025-10-26 08:39:10 | Algorithm: DQN
2025-10-26 08:39:10 | Episodes Completed: 25
2025-10-26 08:39:10 | Best Score: 2480
2025-10-26 08:39:10 | Best Tile: 256
2025-10-26 08:39:10 | Training Time: 0:00:22
2025-10-26 08:39:10 | ================================================================================
2025-10-26 08:56:02 | Algorithm: DQN
2025-10-26 08:56:02 | Target Episodes: 50
2025-10-26 08:56:02 | Configuration:
2025-10-26 08:56:02 |   learning_rate: 0.0001
2025-10-26 08:56:02 |   gamma: 0.99
2025-10-26 08:56:02 |   batch_size: 256
2025-10-26 08:56:02 |   gradient_clip: 1.0
2025-10-26 08:56:02 |   hidden_dims: (512, 512, 256)
2025-10-26 08:56:02 |   epsilon_start: 1.0
2025-10-26 08:56:02 |   epsilon_end: 0.01
2025-10-26 08:56:02 |   epsilon_decay: 300000
2025-10-26 08:56:02 |   replay_buffer_size: 100000
2025-10-26 08:56:02 |   target_update_interval: 1000
2025-10-26 08:56:02 | ================================================================================
2025-10-26 08:56:15 | Ep   10 | Reward:  585.20 | Score:   1294 | Tile:  128 | Steps:   157 | ε: 0.995 | Time: 0:00:13
2025-10-26 08:56:25 | Ep   20 | Reward:  503.65 | Score:   1200 | Tile:  128 | Steps:   152 | ε: 0.990 | Time: 0:00:23
2025-10-26 08:56:35 | Ep   30 | Reward:  475.53 | Score:   1266 | Tile:   64 | Steps:   155 | ε: 0.985 | Time: 0:00:32
2025-10-26 08:56:44 | Ep   40 | Reward:  453.17 | Score:   1201 | Tile:  128 | Steps:   149 | ε: 0.981 | Time: 0:00:41
2025-10-26 08:56:54 | Ep   50 | Reward:  447.32 | Score:   1212 | Tile:  128 | Steps:   152 | ε: 0.975 | Time: 0:00:51
2025-10-26 08:56:56 | ================================================================================
2025-10-26 08:56:56 | TRAINING SESSION COMPLETED
2025-10-26 08:56:56 | ================================================================================
2025-10-26 08:56:56 | Algorithm: DQN
2025-10-26 08:56:56 | Episodes Completed: 50
2025-10-26 08:56:56 | Best Score: 2820
2025-10-26 08:56:56 | Best Tile: 256
2025-10-26 08:56:56 | Training Time: 0:00:51
2025-10-26 08:56:56 | ================================================================================
2025-10-26 09:08:16 | Algorithm: DQN
2025-10-26 09:08:16 | Target Episodes: 40000
2025-10-26 09:08:16 | Configuration:
2025-10-26 09:08:16 |   learning_rate: 0.0001
2025-10-26 09:08:16 |   gamma: 0.99
2025-10-26 09:08:16 |   batch_size: 512
2025-10-26 09:08:16 |   gradient_clip: 1.0
2025-10-26 09:08:16 |   hidden_dims: (512, 512, 256)
2025-10-26 09:08:16 |   epsilon_start: 1.0
2025-10-26 09:08:16 |   epsilon_end: 0.01
2025-10-26 09:08:16 |   epsilon_decay: 300000
2025-10-26 09:08:16 |   replay_buffer_size: 150000
2025-10-26 09:08:16 |   target_update_interval: 1000
2025-10-26 09:08:16 | ================================================================================
2025-10-26 09:08:24 | Ep   10 | Reward:  928.56 | Score:   1324 | Tile:  128 | Steps:   159 | ε: 0.995 | Time: 0:00:08
2025-10-26 09:08:32 | Ep   20 | Reward:  707.66 | Score:   1182 | Tile:   64 | Steps:   148 | ε: 0.990 | Time: 0:00:16
2025-10-26 09:08:42 | Ep   30 | Reward:  627.64 | Score:   1226 | Tile:  128 | Steps:   152 | ε: 0.985 | Time: 0:00:26
2025-10-26 09:08:51 | Ep   40 | Reward:  566.79 | Score:   1182 | Tile:   64 | Steps:   147 | ε: 0.981 | Time: 0:00:34
2025-10-26 09:09:01 | Ep   50 | Reward:  571.18 | Score:   1186 | Tile:  128 | Steps:   149 | ε: 0.976 | Time: 0:00:45
2025-10-26 09:09:10 | Ep   60 | Reward:  485.67 | Score:   1131 | Tile:   64 | Steps:   143 | ε: 0.972 | Time: 0:00:54
2025-10-26 09:09:21 | Ep   70 | Reward:  443.91 | Score:   1162 | Tile:  128 | Steps:   146 | ε: 0.967 | Time: 0:01:05
2025-10-26 09:09:32 | Ep   80 | Reward:  483.91 | Score:   1146 | Tile:  128 | Steps:   145 | ε: 0.962 | Time: 0:01:16
2025-10-26 09:09:42 | Ep   90 | Reward:  508.71 | Score:   1151 | Tile:   64 | Steps:   146 | ε: 0.957 | Time: 0:01:26
2025-10-26 09:09:53 | Ep  100 | Reward:  499.73 | Score:   1142 | MA-100:   1164 (best   1164, Δ=  +0.0) | Tile:  128 | Steps:   144 | ε: 0.953 | No-Imp: 0 | Time: 0:01:37
2025-10-26 09:10:03 | Ep  110 | Reward:  504.48 | Score:   1139 | MA-100:   1135 (best   1164, Δ= -28.9) | Tile:  128 | Steps:   145 | ε: 0.949 | No-Imp: 10 | Time: 0:01:47
2025-10-26 09:10:15 | Ep  120 | Reward:  547.37 | Score:   1122 | MA-100:   1142 (best   1164, Δ= -22.0) | Tile:   64 | Steps:   144 | ε: 0.944 | No-Imp: 20 | Time: 0:01:58
2025-10-26 09:10:28 | Ep  130 | Reward:  586.22 | Score:   1176 | MA-100:   1161 (best   1164, Δ=  -2.8) | Tile:  128 | Steps:   148 | ε: 0.939 | No-Imp: 30 | Time: 0:02:12
2025-10-26 09:10:38 | Ep  140 | Reward:  560.70 | Score:   1144 | MA-100:   1148 (best   1164, Δ= -16.0) | Tile:   64 | Steps:   146 | ε: 0.935 | No-Imp: 40 | Time: 0:02:22
2025-10-26 09:10:47 | Ep  150 | Reward:  513.83 | Score:   1087 | MA-100:   1115 (best   1164, Δ= -49.2) | Tile:   64 | Steps:   141 | ε: 0.931 | No-Imp: 50 | Time: 0:02:31
2025-10-26 09:10:59 | Ep  160 | Reward:  548.44 | Score:   1107 | MA-100:   1123 (best   1164, Δ= -40.9) | Tile:  128 | Steps:   142 | ε: 0.927 | No-Imp: 60 | Time: 0:02:42
2025-10-26 09:11:10 | Ep  170 | Reward:  542.89 | Score:   1103 | MA-100:   1113 (best   1164, Δ= -51.2) | Tile:  128 | Steps:   142 | ε: 0.922 | No-Imp: 70 | Time: 0:02:54
2025-10-26 09:11:26 | Ep  180 | Reward:  474.57 | Score:   1046 | MA-100:   1111 (best   1164, Δ= -52.7) | Tile:  128 | Steps:   136 | ε: 0.918 | No-Imp: 80 | Time: 0:03:10
2025-10-26 09:11:39 | Ep  190 | Reward:  530.08 | Score:   1121 | MA-100:   1133 (best   1164, Δ= -31.0) | Tile:   64 | Steps:   142 | ε: 0.913 | No-Imp: 90 | Time: 0:03:23
2025-10-26 09:11:50 | Ep  200 | Reward:  572.27 | Score:   1170 | MA-100:   1128 (best   1164, Δ= -35.3) | Tile:   64 | Steps:   145 | ε: 0.909 | No-Imp: 100 | Time: 0:03:34
2025-10-26 09:12:01 | Ep  210 | Reward:  522.85 | Score:   1161 | MA-100:   1134 (best   1164, Δ= -29.8) | Tile:   32 | Steps:   145 | ε: 0.905 | No-Imp: 110 | Time: 0:03:45
2025-10-26 09:12:12 | Ep  220 | Reward:  496.40 | Score:   1144 | MA-100:   1123 (best   1164, Δ= -40.3) | Tile:   64 | Steps:   143 | ε: 0.901 | No-Imp: 120 | Time: 0:03:56
2025-10-26 09:12:24 | Ep  230 | Reward:  454.58 | Score:   1127 | MA-100:   1087 (best   1164, Δ= -76.8) | Tile:  128 | Steps:   143 | ε: 0.896 | No-Imp: 130 | Time: 0:04:08
2025-10-26 09:12:35 | Ep  240 | Reward:  408.72 | Score:   1051 | MA-100:   1086 (best   1164, Δ= -78.0) | Tile:  128 | Steps:   136 | ε: 0.893 | No-Imp: 140 | Time: 0:04:18
2025-10-26 09:12:46 | Ep  250 | Reward:  474.56 | Score:   1032 | MA-100:   1101 (best   1164, Δ= -62.9) | Tile:  128 | Steps:   134 | ε: 0.889 | No-Imp: 150 | Time: 0:04:29
2025-10-26 09:12:56 | Ep  260 | Reward:  487.33 | Score:   1007 | MA-100:   1084 (best   1164, Δ= -79.7) | Tile:  128 | Steps:   131 | ε: 0.885 | No-Imp: 160 | Time: 0:04:40
2025-10-26 09:13:06 | Ep  270 | Reward:  552.69 | Score:    978 | MA-100:   1061 (best   1164, Δ=-103.0) | Tile:  128 | Steps:   128 | ε: 0.882 | No-Imp: 170 | Time: 0:04:50
2025-10-26 09:13:19 | Ep  280 | Reward:  658.68 | Score:   1001 | MA-100:   1064 (best   1164, Δ= -99.4) | Tile:   64 | Steps:   129 | ε: 0.878 | No-Imp: 180 | Time: 0:05:03
2025-10-26 09:13:34 | Ep  290 | Reward:  711.26 | Score:   1104 | MA-100:   1077 (best   1164, Δ= -86.6) | Tile:   64 | Steps:   139 | ε: 0.873 | No-Imp: 190 | Time: 0:05:18
2025-10-26 09:13:46 | Ep  300 | Reward:  665.28 | Score:   1138 | MA-100:   1085 (best   1164, Δ= -78.6) | Tile:  256 | Steps:   141 | ε: 0.869 | No-Imp: 200 | Time: 0:05:30
2025-10-26 09:13:57 | Ep  310 | Reward:  693.37 | Score:   1115 | MA-100:   1061 (best   1164, Δ=-102.8) | Tile:   64 | Steps:   139 | ε: 0.865 | No-Imp: 210 | Time: 0:05:41
2025-10-26 09:14:09 | Ep  320 | Reward:  666.55 | Score:   1149 | MA-100:   1064 (best   1164, Δ=-100.2) | Tile:  128 | Steps:   143 | ε: 0.862 | No-Imp: 220 | Time: 0:05:52
2025-10-26 09:14:22 | Ep  330 | Reward:  641.97 | Score:   1109 | MA-100:   1055 (best   1164, Δ=-108.4) | Tile:   32 | Steps:   139 | ε: 0.858 | No-Imp: 230 | Time: 0:06:05
2025-10-26 09:14:37 | Ep  340 | Reward:  613.76 | Score:   1034 | MA-100:   1069 (best   1164, Δ= -94.7) | Tile:   64 | Steps:   132 | ε: 0.854 | No-Imp: 240 | Time: 0:06:20
2025-10-26 09:14:53 | Ep  350 | Reward:  614.56 | Score:   1046 | MA-100:   1092 (best   1164, Δ= -71.5) | Tile:   32 | Steps:   135 | ε: 0.850 | No-Imp: 250 | Time: 0:06:37
2025-10-26 09:15:16 | Ep  360 | Reward:  640.27 | Score:   1151 | MA-100:   1133 (best   1164, Δ= -30.9) | Tile:  128 | Steps:   144 | ε: 0.845 | No-Imp: 260 | Time: 0:07:00
2025-10-26 09:15:33 | Ep  370 | Reward:  677.62 | Score:   1118 | MA-100:   1134 (best   1164, Δ= -29.9) | Tile:   64 | Steps:   141 | ε: 0.842 | No-Imp: 270 | Time: 0:07:16
2025-10-26 09:15:56 | Ep  380 | Reward:  661.25 | Score:   1114 | MA-100:   1112 (best   1164, Δ= -52.0) | Tile:  128 | Steps:   141 | ε: 0.838 | No-Imp: 280 | Time: 0:07:39
2025-10-26 09:16:19 | Ep  390 | Reward:  689.99 | Score:   1149 | MA-100:   1092 (best   1164, Δ= -72.0) | Tile:  128 | Steps:   144 | ε: 0.834 | No-Imp: 290 | Time: 0:08:02
2025-10-26 09:16:38 | Ep  400 | Reward:  737.87 | Score:   1121 | MA-100:   1083 (best   1164, Δ= -80.3) | Tile:   32 | Steps:   141 | ε: 0.830 | No-Imp: 300 | Time: 0:08:22
2025-10-26 09:16:55 | Ep  410 | Reward:  709.74 | Score:   1042 | MA-100:   1096 (best   1164, Δ= -67.3) | Tile:   64 | Steps:   133 | ε: 0.827 | No-Imp: 310 | Time: 0:08:38
2025-10-26 09:17:14 | Ep  420 | Reward:  677.31 | Score:   1101 | MA-100:   1110 (best   1164, Δ= -53.9) | Tile:  128 | Steps:   139 | ε: 0.823 | No-Imp: 320 | Time: 0:08:58
2025-10-26 09:17:33 | Ep  430 | Reward:  681.54 | Score:   1138 | MA-100:   1126 (best   1164, Δ= -37.6) | Tile:   64 | Steps:   143 | ε: 0.819 | No-Imp: 330 | Time: 0:09:16
2025-10-26 09:17:44 | Ep  440 | Reward:  735.18 | Score:   1076 | MA-100:   1113 (best   1164, Δ= -51.1) | Tile:   64 | Steps:   136 | ε: 0.815 | No-Imp: 340 | Time: 0:09:28
2025-10-26 09:18:00 | Ep  450 | Reward:  649.19 | Score:   1108 | MA-100:   1115 (best   1164, Δ= -49.2) | Tile:  128 | Steps:   139 | ε: 0.811 | No-Imp: 350 | Time: 0:09:43
2025-10-26 09:18:14 | Ep  460 | Reward:  625.37 | Score:   1134 | MA-100:   1088 (best   1164, Δ= -75.6) | Tile:  128 | Steps:   143 | ε: 0.807 | No-Imp: 360 | Time: 0:09:58
2025-10-26 09:18:30 | Ep  470 | Reward:  683.23 | Score:   1144 | MA-100:   1123 (best   1164, Δ= -41.1) | Tile:   64 | Steps:   144 | ε: 0.803 | No-Imp: 370 | Time: 0:10:14
2025-10-26 09:18:45 | Ep  480 | Reward:  711.10 | Score:   1106 | MA-100:   1122 (best   1164, Δ= -41.6) | Tile:   64 | Steps:   141 | ε: 0.800 | No-Imp: 380 | Time: 0:10:29
2025-10-26 09:19:04 | Ep  490 | Reward:  653.09 | Score:   1176 | MA-100:   1126 (best   1164, Δ= -37.4) | Tile:  256 | Steps:   148 | ε: 0.796 | No-Imp: 390 | Time: 0:10:47
2025-10-26 09:19:21 | Ep  500 | Reward:  739.01 | Score:   1158 | MA-100:   1133 (best   1164, Δ= -30.4) | Tile:  128 | Steps:   147 | ε: 0.792 | No-Imp: 400 | Time: 0:11:05
2025-10-26 09:19:21 | [CHECKPOINT] Episode 500 saved to: models\DQN\dqn_ep500.pth
2025-10-26 09:22:22 | Algorithm: DQN
2025-10-26 09:22:22 | Target Episodes: 40000
2025-10-26 09:22:22 | Configuration:
2025-10-26 09:22:22 |   learning_rate: 0.0001
2025-10-26 09:22:22 |   gamma: 0.99
2025-10-26 09:22:22 |   batch_size: 128
2025-10-26 09:22:22 |   gradient_clip: 1.0
2025-10-26 09:22:22 |   hidden_dims: (512, 512, 256)
2025-10-26 09:22:22 |   epsilon_start: 1.0
2025-10-26 09:22:22 |   epsilon_end: 0.01
2025-10-26 09:22:22 |   epsilon_decay: 300000
2025-10-26 09:22:22 |   replay_buffer_size: 100000
2025-10-26 09:22:22 |   target_update_interval: 1000
2025-10-26 09:22:22 | ================================================================================
2025-10-26 09:22:33 | Ep   10 | Reward:  638.49 | Score:   1436 | Tile:  128 | Steps:   168 | ε: 0.994 | Time: 0:00:11
2025-10-26 09:22:41 | Ep   20 | Reward:  453.10 | Score:   1263 | Tile:   64 | Steps:   154 | ε: 0.990 | Time: 0:00:19
2025-10-26 09:22:44 | ================================================================================
2025-10-26 09:22:44 | TRAINING SESSION COMPLETED
2025-10-26 09:22:44 | ================================================================================
2025-10-26 09:22:44 | Algorithm: DQN
2025-10-26 09:22:44 | Episodes Completed: 21
2025-10-26 09:22:44 | Best Score: 2340
2025-10-26 09:22:44 | Best Tile: 256
2025-10-26 09:22:44 | Training Time: 0:00:20
2025-10-26 09:22:44 | ================================================================================
2025-10-26 09:23:54 | Algorithm: DQN
2025-10-26 09:23:54 | Target Episodes: 40000
2025-10-26 09:23:54 | Configuration:
2025-10-26 09:23:54 |   learning_rate: 0.0001
2025-10-26 09:23:54 |   gamma: 0.99
2025-10-26 09:23:54 |   batch_size: 128
2025-10-26 09:23:54 |   gradient_clip: 1.0
2025-10-26 09:23:54 |   hidden_dims: (512, 512, 256)
2025-10-26 09:23:54 |   epsilon_start: 1.0
2025-10-26 09:23:54 |   epsilon_end: 0.01
2025-10-26 09:23:54 |   epsilon_decay: 300000
2025-10-26 09:23:54 |   replay_buffer_size: 100000
2025-10-26 09:23:54 |   target_update_interval: 1000
2025-10-26 09:23:54 | ================================================================================
2025-10-26 09:24:02 | Ep   10 | Reward:  443.62 | Score:    860 | Tile:   64 | Steps:   118 | ε: 0.996 | Time: 0:00:08
2025-10-26 09:24:09 | Ep   20 | Reward:  467.98 | Score:    861 | Tile:   32 | Steps:   118 | ε: 0.992 | Time: 0:00:14
2025-10-26 09:24:18 | Ep   30 | Reward:  492.65 | Score:    933 | Tile:   64 | Steps:   124 | ε: 0.988 | Time: 0:00:23
2025-10-26 09:24:27 | Ep   40 | Reward:  486.56 | Score:    964 | Tile:  128 | Steps:   128 | ε: 0.983 | Time: 0:00:33
2025-10-26 09:24:37 | Ep   50 | Reward:  560.81 | Score:   1006 | Tile:   32 | Steps:   130 | ε: 0.979 | Time: 0:00:43
2025-10-26 09:24:48 | Ep   60 | Reward:  566.01 | Score:   1011 | Tile:  128 | Steps:   132 | ε: 0.975 | Time: 0:00:53
2025-10-26 09:24:57 | Ep   70 | Reward:  599.90 | Score:   1050 | Tile:  128 | Steps:   135 | ε: 0.970 | Time: 0:01:03
2025-10-26 09:25:08 | Ep   80 | Reward:  575.26 | Score:   1031 | Tile:   64 | Steps:   134 | ε: 0.966 | Time: 0:01:14
2025-10-26 09:25:20 | Ep   90 | Reward:  600.12 | Score:   1087 | Tile:  128 | Steps:   138 | ε: 0.961 | Time: 0:01:26
2025-10-26 09:25:30 | Ep  100 | Reward:  559.29 | Score:   1101 | MA-100:   1053 (best   1053, Δ=  +0.0) | Tile:   64 | Steps:   141 | ε: 0.956 | No-Imp: 0 | Time: 0:01:36
2025-10-26 09:26:08 | Algorithm: DQN
2025-10-26 09:26:08 | Target Episodes: 40000
2025-10-26 09:26:08 | Configuration:
2025-10-26 09:26:08 |   learning_rate: 0.0001
2025-10-26 09:26:08 |   gamma: 0.99
2025-10-26 09:26:08 |   batch_size: 128
2025-10-26 09:26:08 |   gradient_clip: 1.0
2025-10-26 09:26:08 |   hidden_dims: (512, 512, 256)
2025-10-26 09:26:08 |   epsilon_start: 1.0
2025-10-26 09:26:08 |   epsilon_end: 0.01
2025-10-26 09:26:08 |   epsilon_decay: 300000
2025-10-26 09:26:08 |   replay_buffer_size: 100000
2025-10-26 09:26:08 |   target_update_interval: 1000
2025-10-26 09:26:08 | ================================================================================
2025-10-26 09:26:21 | Ep   10 | Reward:  258.25 | Score:   1012 | Tile:  128 | Steps:   134 | ε: 0.996 | Time: 0:00:12
2025-10-26 09:26:31 | Ep   20 | Reward:  339.23 | Score:   1037 | Tile:   64 | Steps:   140 | ε: 0.991 | Time: 0:00:22
2025-10-26 09:26:42 | Ep   30 | Reward:  416.73 | Score:   1089 | Tile:   64 | Steps:   144 | ε: 0.986 | Time: 0:00:33
2025-10-26 09:26:52 | Ep   40 | Reward:  398.85 | Score:   1044 | Tile:   64 | Steps:   140 | ε: 0.982 | Time: 0:00:44
2025-10-26 09:27:02 | Ep   50 | Reward:  376.80 | Score:   1050 | Tile:   64 | Steps:   140 | ε: 0.977 | Time: 0:00:54
2025-10-26 09:27:12 | Ep   60 | Reward:  428.87 | Score:   1091 | Tile:   64 | Steps:   144 | ε: 0.972 | Time: 0:01:03
2025-10-26 09:27:20 | Ep   70 | Reward:  430.92 | Score:   1089 | Tile:  128 | Steps:   142 | ε: 0.968 | Time: 0:01:11
2025-10-26 09:27:28 | Ep   80 | Reward:  419.06 | Score:   1057 | Tile:  128 | Steps:   138 | ε: 0.964 | Time: 0:01:20
2025-10-26 09:27:38 | Ep   90 | Reward:  442.92 | Score:   1130 | Tile:  128 | Steps:   142 | ε: 0.959 | Time: 0:01:29
2025-10-26 09:27:48 | Ep  100 | Reward:  510.29 | Score:   1146 | MA-100:   1098 (best   1098, Δ=  +0.0) | Tile:  128 | Steps:   146 | ε: 0.954 | No-Imp: 0 | Time: 0:01:39
2025-10-26 09:27:57 | Ep  110 | Reward:  469.16 | Score:   1137 | MA-100:   1114 (best   1109, Δ=  +5.0) | Tile:  128 | Steps:   144 | ε: 0.949 | No-Imp: 5 | Time: 0:01:49
2025-10-26 09:28:06 | Ep  120 | Reward:  503.60 | Score:   1152 | MA-100:   1121 (best   1125, Δ=  -4.3) | Tile:  128 | Steps:   146 | ε: 0.945 | No-Imp: 5 | Time: 0:01:58
2025-10-26 09:28:16 | Ep  130 | Reward:  491.15 | Score:   1222 | MA-100:   1139 (best   1139, Δ=  +0.0) | Tile:  128 | Steps:   153 | ε: 0.940 | No-Imp: 0 | Time: 0:02:08
2025-10-26 09:28:25 | Ep  140 | Reward:  483.42 | Score:   1163 | MA-100:   1146 (best   1139, Δ=  +7.3) | Tile:  128 | Steps:   148 | ε: 0.936 | No-Imp: 10 | Time: 0:02:17
2025-10-26 09:28:34 | Ep  150 | Reward:  484.28 | Score:   1153 | MA-100:   1149 (best   1153, Δ=  -4.2) | Tile:  128 | Steps:   144 | ε: 0.931 | No-Imp: 4 | Time: 0:02:26
2025-10-26 09:28:44 | Ep  160 | Reward:  509.53 | Score:   1129 | MA-100:   1133 (best   1153, Δ= -20.2) | Tile:  256 | Steps:   142 | ε: 0.927 | No-Imp: 14 | Time: 0:02:35
2025-10-26 09:28:53 | Ep  170 | Reward:  470.77 | Score:   1099 | MA-100:   1126 (best   1153, Δ= -27.6) | Tile:  128 | Steps:   140 | ε: 0.923 | No-Imp: 24 | Time: 0:02:45
2025-10-26 09:29:05 | Ep  180 | Reward:  468.01 | Score:   1063 | MA-100:   1142 (best   1153, Δ= -11.4) | Tile:  128 | Steps:   137 | ε: 0.919 | No-Imp: 34 | Time: 0:02:57
2025-10-26 09:29:18 | Ep  190 | Reward:  502.31 | Score:   1085 | MA-100:   1124 (best   1153, Δ= -29.4) | Tile:  128 | Steps:   140 | ε: 0.914 | No-Imp: 44 | Time: 0:03:10
2025-10-26 09:29:33 | Ep  200 | Reward:  494.85 | Score:   1068 | MA-100:   1111 (best   1153, Δ= -43.0) | Tile:  128 | Steps:   138 | ε: 0.910 | No-Imp: 54 | Time: 0:03:25
